labels,text
1,"Ma vie signifie beaucoup pour moi, pas parce que j'aime ma vie, mais parce que j'aime les gens dans ma vie, Le monde les appelle amis, je les appelle mon monde:-).. Ge:-).."
1,"Cher, shall mail tonite.busy dans la rue, shall vous mettre à jour tonite.things ont l'air ok.varunnathu edukkukayee raksha ollu. mais un bon dans le sens réel."
1,"Hé, tu as dit ton nom à Gautham ah?"
1,J'ai l'impression que c'était si stupide que ça.
1,Oups. 4 a eu ce morceau.
1,T'es si dégueulasse que ça.
1,J'ai accidentellement effacé le message.
0,Client T-Mobile vous pouvez maintenant réclamer votre mise à jour gratuite de CAMERA PHONE et une carte SIM pay & go pour votre fidélité. Appelez au 0845 021 3680.
1,À moins que ce ne soit une situation où VOUS ALLEZ GURL serait plus approprié
1,"Fais-moi pleurer... mais à la fin de ma vie, quand je mourrai, plz gardera quelqu'un debout sur ma tombe et dira STUPID I MISS U."
1,Je ne peux pas choisir le téléphone tout de suite.
1,Besoin d'une course de café tomo?Impossible de croire que c'est déjà l'heure de la semaine
1,"Génial, je me souviens de la dernière fois qu'on a eu quelqu'un de haut pour la première fois avec du diesel :V"
1,"Merde c'est vraiment choquant et effrayant, ne peut pas imaginer une seconde. Défendez-vous pour la nuit dehors. Est-ce que vous pensez qu'il y a un endroit où je pourrais crasher pour la nuit, économiser au taxi?"
1,Oh et au fait vous avez plus de nourriture dans votre frigo! Vous voulez aller manger ce soir?
1,C'est un acteur wombarfull
1,Ouais... d'après ce que je trouve... je pense qu'il devrait être possible de réserver...
1,Jos demande si tu veux qu'on se retrouve?
1,Notre amitié est accrochée à un fil parce que tu n'achèteras pas des trucs.
0,"TheMob> Découvrez notre nouvelle sélection de contenus, Jeux, Tons, Gossip, Bébés et Sport, Gardez votre mobile en forme et texte funky WAP à 82468"
1,Où sont les clés de garage?
1,Aujourd'hui est ACCEPT JOUR..U Acceptez-moi comme? Frère Soeur Lover Cher1 Meilleur1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd Pas de rply signifie ennemi
0,"Pensez ur smart? Gagnez £200 cette semaine dans notre quiz hebdomadaire, text PLAY à 85222 maintenant!T&Cs GagnantsClub PO BOX 84, M26 3UZ. 16+. GBP1.50/semaine"
1,"Il dit qu'il m'appellera quand son ami aura l'argent, mais qu'il achètera avant la fin de la semaine."
1,"Bonjour la façon dont j'étais avec u 2day, est la façon normale et c'est le vrai moi. UR unique et j'espère que je connais u 4 le reste de ma vie. Hope u trouver wot a été perdu."
1,"Tu as fait ma journée, passe une bonne journée aussi."
1,K.k:) avancez le pongal heureux.
1,"Je suppose qu'on peut faire 4 kb n power yoga... Haha, dunno on peut pas tahan power yoga non plus... Thk a eu loso, oublié liao..."
1,"Pas vraiment mec, n'ai pas d'amis j'ai peur :("
0,Décembre seulement! Avait votre mobile 11mths+? Vous avez le droit de mettre à jour la dernière caméra couleur mobile gratuitement! Appelez The Mobile Update Co GRATUIT au 08002986906
1,"Du gâteau au café, je suppose..."
1,"Joyeux Noël à toi aussi, je t'aime"
1,Pourquoi on ne va pas juste regarder x hommes et déjeuner...
1,cud u dire ppl im gona b a bit l8 cos 2 bus hav gon passé parce qu'ils étaient pleins & im encore attendre en 4 1. Pete x
1,Ce serait super. Nous serons à la Guilde. Peut-être rencontrer sur la route de Bristol ou quelque part - sera en contact au cours du week-end. Nos plans prennent l'avion! Bonne semaine
1,"Pas de problème, comment allez-vous?"
1,Pas d'appels..messages..appels manqués
1,Salut da:)Comment est la classe d'aujourd'hui?
1,"Je dirais que c'est un bon signe, mais tu connais mon passé en lisant les femmes."
1,"Cool, envoie-moi un message quand tu es garé."
1,Je lis le texte que je viens de t'envoyer.
1,Peut-être que je pourrais avoir un livre sur Tomo puis le rendre immédiatement..? Ou quelque chose.
0,Appelez l'Allemagne pour seulement 1 pence par minute! Appelez depuis une ligne fixe via le numéro d'accès 0844 861 85 85. Pas de prépaiement. Accès direct!
1,Toute chance que vous auriez pu avoir avec moi s'est évaporée dès que vous avez violé mon intimité en volant mon numéro de téléphone de la paperasse de votre employeur. Pas cool du tout. S'il vous plaît ne me contacter plus ou je vous signalerai à votre superviseur.
0,Valentines Day Special! Gagnez plus de £1000 dans notre quiz et prenez votre partenaire sur le voyage d'une vie! Envoyez GO à 83600 maintenant. 150p/msg rcvd. CustCare:08718720201.
1,"Ta-Daaaaa, je suis à la maison, t'es toujours debout?"
1,Comment se fait-il que tu n'aies pas été viné et dîné avant?
1,Je dors et je surfais.
1,"Désolé, je t'appelle plus tard."
1,Tu m'appelles bien?
1,Ok c'est super que x beaucoup.
1,Je suppose que le post est arrivé alors! Vous devez avoir 1000s de textes maintenant! Bonne lecture. Mon celui de wiv hello caroline à la fin est mon préféré.
1,Où tu cachais l'étranger?
1,Ça ne m'intéresse pas de faire ça.
1,"Ma sœur s'est débarrassée de deux rounds de bouleau, hier."
1,Gudnite....tc... pratique en cours
1,"J'ai vu l'ur mail, au cas où les huiming n'auraient pas envoyé mon num, le num est mon num."
1,Un petit problème de prestige maintenant.
0,"C'est intéressant? sextextuk.com txt XXUK SUZY à 69876. Txts coûte 1,50 par msg. TnCs sur le site. X"
1,J'ai juste vérifié sur vous. Ne manquez pas de voir Jeremiah.
1,"Nah ne peut pas t'aider là-bas, je n'ai jamais eu d'iphone"
1,"Si tu n'es pas dans ma voiture dans une heure et demie, je deviens pédé."
1,"Aujourd'hui est désolé jour.! Si jamais j'étais en colère contre vous, si jamais je me suis mal comporté ou vous ai blessé? plz plz JUST SLAP URSELF Bcoz, Sa faute, Je suis fondamentalement Bon"
1,Jay et moi essayons de savoir combien nous pouvons dépenser en sécurité pour l'herbe.
1,Les minutes d'ISH étaient de 5 minutes.
1,"Merci d'avoir appelé.J'ai oublié de vous dire Happy Onam Sirji.Je vais bien ici et je me suis souvenu de vous quand j'ai rencontré une personne d'assurance.Rencontrez-vous au Qatar Insha Allah.Rakhesh, ex Tata AIG qui a rejoint TISSCO,Tayseer."
0,Félicitations pour 500 bons CD ou 125 cadeaux garantis & Entrée gratuite 2 100 wkly dessiner txt MUSIC à 87066 TnCs www.Ldew.com1win150ppmx3age16
0,Le solde de trésorerie de l'Ur est actuellement de 500 livres - pour maximiser l'encaissement de l'Ur maintenant envoyer CASH à 86688 seulement 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
1,"Je suis acteur, quand je travaille, je travaille le soir et je dors tard, puisque je suis au chômage en ce moment, je dors toujours tard, quand tu es au chômage, tous les jours c'est samedi."
1,"Bonjour! Je viens d'arriver, St Andrews-boy c'est un long chemin! Son froid. Je vais vous tenir au courant"
1,Vérifiez le statut d'Audrey en ce moment
1,Occupé ici. J'essaie de finir pour la nouvelle année. J'ai hâte de vous rencontrer enfin...
1,"Bon après-midi soleil! Comment aube ce jour-là? Sommes-nous rafraîchis et heureux d'être en vie? Respirons-nous dans l'air et sourions? Je pense à vous, mon amour... Comme toujours"
1,Je sais que Z va s'occuper de moi.
0,"Voici votre code de réduction RP176781. Pour arrêter d'autres messages, arrêtez de répondre. www.regalportfolio.co.uk. Services à la clientèle 08717205546"
1,"Cool, envoie-moi un texto quand tu seras prêt."
1,"Bonjour mon boytoy... Geee Tu me manques déjà et je viens de me réveiller. J'aimerais que tu sois ici au lit avec moi, me câliner. Je t'aime..."
1,Je vais aussi te gâter au lit :)
1,"Je ne peux pas continuer à parler aux gens si je ne suis pas sûr de pouvoir les payer s'ils acceptent de payer. Donc, pls dites-moi ce que vous voulez vraiment acheter et combien vous êtes prêt à payer"
0,"Merci pour votre commande Ringtone, Référence T91. Vous serez facturé 4 GBP par semaine. Vous pouvez vous désinscrire à tout moment en appelant le service client au 09057039994"
1,Pouvez-vous dire ce qui s'est passé?
1,Tu aurais pu me voir..je ne t'ai pas reconnu Face.:)
1,"Eh bien, il n'y a pas beaucoup de choses qui se passent à Lindsay sur New years *sighs* Certains bars à Ptbo et le héron bleu a quelque chose qui va"
1,Gardez mon payasam là-bas si rinu apporte
1,"J'ai appris que M. Ranjith m'a appelé, donc seulement j'ai vu ça, il vérifie le projet. Prabu l'a dit aujourd'hui, donc papa ne m'a pas trompé."
1,"Je suppose que c'est pour ça que vous êtes inquiet. Vous devez savoir qu'il y a un moyen pour le corps de se réparer lui-même. Et je suis sûr que vous ne devriez pas vous inquiéter. Nous allons prendre le temps. D'abord les tests, ils guideront quand votre ovulation est alors juste détendre. Rien de ce que vous avez dit est une raison de s'inquiéter mais je vais continuer à vous suivre."
1,"Oui, donne-moi quelques minutes pour retrouver mon portefeuille."
1,Je vais être en retard à 945+.
0,"Double minutes et txts 4 6mois Bluetooth gratuit sur Orange. Disponible sur les téléphones Sony, Nokia Motorola. Appelez MobileUpd8 sur 08000839402 ou call2optout/N9DX"
1,Je vous appellerai chez le client.
1,Mm cette fois tu n'aimes pas le plaisir
0,4mths moitié prix Orange ligne location & dernière caméra téléphones 4 GRATUIT. Avait votre téléphone 11mths? Appelez MobilesDirect gratuitement le 08000938767 à mettre à jour maintenant! ou2stoptxt
1,Tu as déjà mangé mon déjeuner buffet?
1,Euh si tard... le dîner du père?
1,On n'ira qu'aux pilates d'intro ou au kickboxing aussi?
1,"Bonjour, je peux m'en sortir."
1,Oui je pense que oui. Je suis au bureau mais mes genoux sont dans la pièce je pense que c'est parti ces derniers jours. Je n'ai pas arrêté ça.
1,A quelle heure va-t-il et quand va-t-il se passer?
1,A partir d'ici après La prime de performance est calculée tous les deux mois.pas pour la période d'un mois courant..
1,J'étais en train de dormir et j'aurais pu quand j'ai rappelé. Donc un texto est gr8.
1,"Vous mettez des photos de votre cul sur facebook. Vous êtes l'une des personnes les plus ouvertes que j'ai jamais rencontrées. Pourquoi je pense qu'une photo de votre chambre vous ferait du mal, vous ferait vous sentir violé."
1,"Bonsoir Monsieur, Al Salam Wahleykkum.partage d'une bonne nouvelle.Par la grâce de Dieu, j'ai reçu une offre de Tayseer, TISSCO et j'ai rejoint.J'espère que vous allez bien.Inshah Allah, meet you undertime.Rakhesh,visiteur de l'Inde."
1,Hmmm...k... mais je veux changer le champ rapidement da:-)je veux obtenir administrateur système ou administrateur réseau..
1,"Chéri, Chechi, tu lui as parlé."
1,La crème capillaire n'a pas été expédiée.
1,Rien de tout ça ne se passe jusqu'à ce que tu arrives ici.
1,"Oui, le grand arbre des xmas de loxahatchese brûle de &lt;#&gt; commence dans une heure"
1,"Haha s'habitue à conduire à l'homme usf, je connais beaucoup de pierres"
1,Tout allait bien jusqu'à ce que la classe légèrement désastreuse ce pm avec mes chéris fav! Jour d'espoir ok. Coffee wld être bon comme ne peut pas rester tard demain. Même heure + endroit comme toujours?
1,"Bonne semaine, un verre ou autre chose plus tard?"
1,Venez dans notre chambre à un moment donné pour que nous puissions régler le plan pour ce week-end
1,Parce que je veux que ce soit ton truc
1,Ramène un peu de Wendy =D
1,Je ne veux pas dormir.
1,"D'accord, j'ai un nouveau but maintenant."
0,Entrée GRATUITE dans notre concours hebdomadaire £250 juste envoyer le mot WIN à 80086 MAINTENANT. 18 T&C www.txttowin.co.uk
1,"D'accord, je vais sortir dans quelques minutes, m'envoyer un SMS où te rencontrer"
0,Envoyer un logo 2 ur amant - 2 noms rejoints par un cœur. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 à 87077 Yahoo! POBox36504W45WQ TxtNO 4 pas d'annonces 150p
1,Oui:)de la semaine dernière elle-même je prends l'appel en direct.
0,Quelqu'un a contacté notre service de rencontres et est entré dans votre téléphone parce qu'ils vous veulent! Pour savoir qui c'est appeler d'une ligne fixe 09111032124. PoBox12n146tf150p
1,Siva est à l'auberge aha:-.
0,URGENT! Votre numéro mobile a été attribué avec un prix de £2000 GARANTIED. Appelez 09058094455 à partir de la ligne terrestre. Réclamation 3030. Valable 12h seulement
1,Envoyez ceci à vos amis et recevez quelque chose au sujet de votre voix..... Comment est mon expression orale? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny &lt;#&gt;.irritating &lt;#&gt;.lovable. reply me..
1,aathi..où es-tu cher..
1,Y a-t-il d'autres douleurs dans l'urine?
1,7 à esplanade.. Est-ce que j'ai l'esprit de me donner un ascenseur parce que je n'ai pas de voiture aujourd'hui..
1,J'ai besoin d'acheter une voiture BMW d'urgence..ses vry urgent.mais hv une pénurie de &lt;#&gt; Lacs.il n'y a pas de source pour arng dist. &lt;#&gt; lacs..c'est mon problème
1,"À la maison, à regarder la télé."
1,Est-ce qu'elle prend habituellement quinze putain de minutes pour répondre à une question oui ou non
0,Félicitations! Nokia 3650 vidéo camera phone is your Call 09066382422 Coût des appels 150ppm Ave call 3mins varie de mobiles 16+ Fermer 300603 post BCM4284 Ldn WC1N3XX
1,Un billet pour le pong?
1,Vous êtes disponible maintenant? Je suis comme autour de Hillsborough &amp; &lt;#&gt; th
1,Le message envoyé est askin pour &lt;#&gt; dollars. Shoul i paye &lt;#&gt; ou &lt;#&gt;?
1,"Demandez g ou iouri, j'ai déjà raconté l'histoire dix fois"
1,Combien de temps les pommiers prennent-ils?
1,"Salut, j'espère que txt~journey n'a pas été gd, maintenant environ 50 minutes en retard je pense."
1,J'aime avoir de l'amour et m'arranger.
1,Oui..il est vraiment super..bhaji a dit kallis meilleur cricketer après sachin dans le monde:).très difficile de sortir.
1,Vous étiez censé me réveiller &gt;:(
1,"Je l'ai vu aussi, mais j'ai trouvé un groupe de liao."
1,"Désolé, je t'appelle plus tard."
1,"Désolé, ma batterie est morte, je peux passer mais je n'ai qu'un gramme pour l'instant, où est ta place?"
1,"Bien joué, blimey, l'exercice, ouais, je me souviens du wot qui est, hmm."
1,Je ne vais pas avoir la concentration cher vous savez que vous êtes mon esprit et tout :-)
1,LOL... Avez-vous fait des projets pour les nouvelles années?
1,Merci pour cet espoir que vous avez eu une bonne journée aujourd'hui
1,K:)k:)quels détails voulez-vous transférer?acc pas assez?
1,"Oui, c'est dur, mais nous sommes optimistes, les choses vont s'améliorer ce mois-ci."
0,Prêt à tout usage £500 - £75 000. Accueil des propriétaires + locataires. Avez-vous déjà été refusé? Nous pouvons encore aider. Appelez gratuitement 0800 1956669 ou retour de texte 'aide'
1,Si si. Je pense que ça va mal faire ces truffes d'oréo.
1,Je sais que nous ne m'aimons pas comme ça.
1,J'espère que c'est le résultat d'être toujours intelligent et gentil. Commencez à lui poser des questions sur les liens du stage et gardez vos oreilles ouvertes et tout le meilleur. ttyl
1,"1.20 ce coût d'appel, ce qui, je suppose, n'est pas mauvais."
1,Aller à travers un sentiment très différent.décisions inébranlables et faire face à la même chose est le même individu.temps guérira tout ce que je crois.
1,"Mon téléphone va mourir, tu dois rester ici."
1,Grand. Ne jamais être meilleur. Chaque jour donne encore plus de raisons de remercier Dieu
0,"Client d'UpgrdCentre Orange, vous pouvez maintenant demander votre mise à jour gratuite CAMERA PHONE pour votre fidélité. Appelez maintenant au 0207 153 9153. L'offre se termine le 26 juillet."
1,"Désolé, je t'appellerai plus tard. Au revoir."
